,artist,track,date_entered,wk,rank
4298,Limp Bizkit,Re-Arranged,1999-12-04,14,91.0
4615,Limp Bizkit,Re-Arranged,1999-12-04,15,89.0
4932,Limp Bizkit,Re-Arranged,1999-12-04,16,90.0
5249,Limp Bizkit,Re-Arranged,1999-12-04,17,93.0
5566,Limp Bizkit,Re-Arranged,1999-12-04,18,100.0
178,Limp Bizkit,Rollin',2000-11-11,1,77.0
495,Limp Bizkit,Rollin',2000-11-11,2,73.0
812,Limp Bizkit,Rollin',2000-11-11,3,72.0
1129,Limp Bizkit,Rollin',2000-11-11,4,66.0
1446,Limp Bizkit,Rollin',2000-11-11,5,65.0
1763,Limp Bizkit,Rollin',2000-11-11,6,65.0
2080,Limp Bizkit,Rollin',2000-11-11,7,67.0
2397,Limp Bizkit,Rollin',2000-11-11,8,73.0
2714,Limp Bizkit,Rollin',2000-11-11,9,74.0
3031,Limp Bizkit,Rollin',2000-11-11,10,78.0
3348,Limp Bizkit,Rollin',2000-11-11,11,80.0
3665,Limp Bizkit,Rollin',2000-11-11,12,86.0
3982,Limp Bizkit,Rollin',2000-11-11,13,86.0
4299,Limp Bizkit,Rollin',2000-11-11,14,91.0
4616,Limp Bizkit,Rollin',2000-11-11,15,93.0
4933,Limp Bizkit,Rollin',2000-11-11,16,96.0
5250,Limp Bizkit,Rollin',2000-11-11,17,100.0
179,Lonestar,Amazed,1999-06-05,1,81.0
496,Lonestar,Amazed,1999-06-05,2,54.0
813,Lonestar,Amazed,1999-06-05,3,44.0
1130,Lonestar,Amazed,1999-06-05,4,39.0
1447,Lonestar,Amazed,1999-06-05,5,38.0
1764,Lonestar,Amazed,1999-06-05,6,33.0
2081,Lonestar,Amazed,1999-06-05,7,29.0
2398,Lonestar,Amazed,1999-06-05,8,29.0
2715,Lonestar,Amazed,1999-06-05,9,32.0
3032,Lonestar,Amazed,1999-06-05,10,27.0
3349,Lonestar,Amazed,1999-06-05,11,26.0
3666,Lonestar,Amazed,1999-06-05,12,24.0
3983,Lonestar,Amazed,1999-06-05,13,27.0
4300,Lonestar,Amazed,1999-06-05,14,32.0
4617,Lonestar,Amazed,1999-06-05,15,33.0
4934,Lonestar,Amazed,1999-06-05,16,35.0
5251,Lonestar,Amazed,1999-06-05,17,35.0
5568,Lonestar,Amazed,1999-06-05,18,40.0
5885,Lonestar,Amazed,1999-06-05,19,43.0
6202,Lonestar,Amazed,1999-06-05,20,50.0
9372,Lonestar,Amazed,1999-06-05,30,45.0
9689,Lonestar,Amazed,1999-06-05,31,45.0
10006,Lonestar,Amazed,1999-06-05,32,45.0
10323,Lonestar,Amazed,1999-06-05,33,23.0
10640,Lonestar,Amazed,1999-06-05,34,17.0
10957,Lonestar,Amazed,1999-06-05,35,14.0
11274,Lonestar,Amazed,1999-06-05,36,17.0
11591,Lonestar,Amazed,1999-06-05,37,18.0
11908,Lonestar,Amazed,1999-06-05,38,18.0
12225,Lonestar,Amazed,1999-06-05,39,3.0
12542,Lonestar,Amazed,1999-06-05,40,1.0
12859,Lonestar,Amazed,1999-06-05,41,1.0
13176,Lonestar,Amazed,1999-06-05,42,2.0
13493,Lonestar,Amazed,1999-06-05,43,3.0
13810,Lonestar,Amazed,1999-06-05,44,4.0
14127,Lonestar,Amazed,1999-06-05,45,4.0
14444,Lonestar,Amazed,1999-06-05,46,5.0
14761,Lonestar,Amazed,1999-06-05,47,6.0
15078,Lonestar,Amazed,1999-06-05,48,8.0
15395,Lonestar,Amazed,1999-06-05,49,9.0
15712,Lonestar,Amazed,1999-06-05,50,10.0
16029,Lonestar,Amazed,1999-06-05,51,12.0
16346,Lonestar,Amazed,1999-06-05,52,15.0
16663,Lonestar,Amazed,1999-06-05,53,20.0
16980,Lonestar,Amazed,1999-06-05,54,22.0
17297,Lonestar,Amazed,1999-06-05,55,22.0
17614,Lonestar,Amazed,1999-06-05,56,25.0
17931,Lonestar,Amazed,1999-06-05,57,26.0
18248,Lonestar,Amazed,1999-06-05,58,31.0
18565,Lonestar,Amazed,1999-06-05,59,32.0
18882,Lonestar,Amazed,1999-06-05,60,37.0
19199,Lonestar,Amazed,1999-06-05,61,42.0
19516,Lonestar,Amazed,1999-06-05,62,42.0
19833,Lonestar,Amazed,1999-06-05,63,45.0
20150,Lonestar,Amazed,1999-06-05,64,50.0
180,Lonestar,Smile,1999-12-18,1,89.0
497,Lonestar,Smile,1999-12-18,2,80.0
814,Lonestar,Smile,1999-12-18,3,80.0
1131,Lonestar,Smile,1999-12-18,4,80.0
1448,Lonestar,Smile,1999-12-18,5,65.0
1765,Lonestar,Smile,1999-12-18,6,47.0
2082,Lonestar,Smile,1999-12-18,7,44.0
2399,Lonestar,Smile,1999-12-18,8,42.0
2716,Lonestar,Smile,1999-12-18,9,39.0
3033,Lonestar,Smile,1999-12-18,10,39.0
3350,Lonestar,Smile,1999-12-18,11,43.0
3667,Lonestar,Smile,1999-12-18,12,41.0
3984,Lonestar,Smile,1999-12-18,13,43.0
4301,Lonestar,Smile,1999-12-18,14,45.0
4618,Lonestar,Smile,1999-12-18,15,50.0
4935,Lonestar,Smile,1999-12-18,16,58.0
5252,Lonestar,Smile,1999-12-18,17,67.0
5569,Lonestar,Smile,1999-12-18,18,78.0
5886,Lonestar,Smile,1999-12-18,19,85.0
6203,Lonestar,Smile,1999-12-18,20,91.0
181,Lonestar,What About Now,2000-06-10,1,78.0
498,Lonestar,What About Now,2000-06-10,2,72.0
815,Lonestar,What About Now,2000-06-10,3,66.0
1132,Lonestar,What About Now,2000-06-10,4,64.0
1449,Lonestar,What About Now,2000-06-10,5,56.0
1766,Lonestar,What About Now,2000-06-10,6,50.0
2083,Lonestar,What About Now,2000-06-10,7,47.0
2400,Lonestar,What About Now,2000-06-10,8,39.0
2717,Lonestar,What About Now,2000-06-10,9,37.0
3034,Lonestar,What About Now,2000-06-10,10,34.0
3351,Lonestar,What About Now,2000-06-10,11,30.0
3668,Lonestar,What About Now,2000-06-10,12,30.0
3985,Lonestar,What About Now,2000-06-10,13,35.0
4302,Lonestar,What About Now,2000-06-10,14,36.0
4619,Lonestar,What About Now,2000-06-10,15,37.0
4936,Lonestar,What About Now,2000-06-10,16,43.0
5253,Lonestar,What About Now,2000-06-10,17,54.0
5570,Lonestar,What About Now,2000-06-10,18,60.0
5887,Lonestar,What About Now,2000-06-10,19,61.0
6204,Lonestar,What About Now,2000-06-10,20,69.0
182,"Lopez, Jennifer",Feelin' Good,2000-02-19,1,79.0
499,"Lopez, Jennifer",Feelin' Good,2000-02-19,2,79.0
816,"Lopez, Jennifer",Feelin' Good,2000-02-19,3,66.0
1133,"Lopez, Jennifer",Feelin' Good,2000-02-19,4,54.0
1450,"Lopez, Jennifer",Feelin' Good,2000-02-19,5,54.0
1767,"Lopez, Jennifer",Feelin' Good,2000-02-19,6,54.0
2084,"Lopez, Jennifer",Feelin' Good,2000-02-19,7,54.0
2401,"Lopez, Jennifer",Feelin' Good,2000-02-19,8,51.0
2718,"Lopez, Jennifer",Feelin' Good,2000-02-19,9,61.0
3035,"Lopez, Jennifer",Feelin' Good,2000-02-19,10,79.0
3352,"Lopez, Jennifer",Feelin' Good,2000-02-19,11,96.0
4303,"Lopez, Jennifer",Feelin' Good,2000-02-19,14,64.0
4620,"Lopez, Jennifer",Feelin' Good,2000-02-19,15,74.0
4937,"Lopez, Jennifer",Feelin' Good,2000-02-19,16,73.0
5254,"Lopez, Jennifer",Feelin' Good,2000-02-19,17,79.0
5571,"Lopez, Jennifer",Feelin' Good,2000-02-19,18,82.0
5888,"Lopez, Jennifer",Feelin' Good,2000-02-19,19,96.0
183,"Loveless, Patty",That's The Kind Of M...,2000-09-16,1,98.0
500,"Loveless, Patty",That's The Kind Of M...,2000-09-16,2,93.0
817,"Loveless, Patty",That's The Kind Of M...,2000-09-16,3,93.0
1134,"Loveless, Patty",That's The Kind Of M...,2000-09-16,4,93.0
1451,"Loveless, Patty",That's The Kind Of M...,2000-09-16,5,88.0
1768,"Loveless, Patty",That's The Kind Of M...,2000-09-16,6,88.0
2085,"Loveless, Patty",That's The Kind Of M...,2000-09-16,7,82.0
2402,"Loveless, Patty",That's The Kind Of M...,2000-09-16,8,81.0
2719,"Loveless, Patty",That's The Kind Of M...,2000-09-16,9,73.0
3036,"Loveless, Patty",That's The Kind Of M...,2000-09-16,10,71.0
3353,"Loveless, Patty",That's The Kind Of M...,2000-09-16,11,71.0
3670,"Loveless, Patty",That's The Kind Of M...,2000-09-16,12,72.0
3987,"Loveless, Patty",That's The Kind Of M...,2000-09-16,13,85.0
4304,"Loveless, Patty",That's The Kind Of M...,2000-09-16,14,91.0
184,Lox,"Ryde or Die, Chick",2000-03-18,1,86.0
501,Lox,"Ryde or Die, Chick",2000-03-18,2,73.0
818,Lox,"Ryde or Die, Chick",2000-03-18,3,80.0
1135,Lox,"Ryde or Die, Chick",2000-03-18,4,84.0
1452,Lox,"Ryde or Die, Chick",2000-03-18,5,91.0
1769,Lox,"Ryde or Die, Chick",2000-03-18,6,97.0
2086,Lox,"Ryde or Die, Chick",2000-03-18,7,97.0
185,Lucy Pearl,Dance Tonight,2000-05-20,1,80.0
502,Lucy Pearl,Dance Tonight,2000-05-20,2,75.0
819,Lucy Pearl,Dance Tonight,2000-05-20,3,63.0
1136,Lucy Pearl,Dance Tonight,2000-05-20,4,59.0
1453,Lucy Pearl,Dance Tonight,2000-05-20,5,55.0
1770,Lucy Pearl,Dance Tonight,2000-05-20,6,49.0
2087,Lucy Pearl,Dance Tonight,2000-05-20,7,42.0
2404,Lucy Pearl,Dance Tonight,2000-05-20,8,42.0
2721,Lucy Pearl,Dance Tonight,2000-05-20,9,40.0
3038,Lucy Pearl,Dance Tonight,2000-05-20,10,40.0
3355,Lucy Pearl,Dance Tonight,2000-05-20,11,36.0
3672,Lucy Pearl,Dance Tonight,2000-05-20,12,43.0
3989,Lucy Pearl,Dance Tonight,2000-05-20,13,46.0
4306,Lucy Pearl,Dance Tonight,2000-05-20,14,54.0
4623,Lucy Pearl,Dance Tonight,2000-05-20,15,72.0
4940,Lucy Pearl,Dance Tonight,2000-05-20,16,84.0
5257,Lucy Pearl,Dance Tonight,2000-05-20,17,84.0
5574,Lucy Pearl,Dance Tonight,2000-05-20,18,86.0
5891,Lucy Pearl,Dance Tonight,2000-05-20,19,92.0
186,Ludacris,What's Your Fantasy,2000-09-30,1,89.0
503,Ludacris,What's Your Fantasy,2000-09-30,2,83.0
820,Ludacris,What's Your Fantasy,2000-09-30,3,63.0
1137,Ludacris,What's Your Fantasy,2000-09-30,4,55.0
1454,Ludacris,What's Your Fantasy,2000-09-30,5,49.0
1771,Ludacris,What's Your Fantasy,2000-09-30,6,40.0
2088,Ludacris,What's Your Fantasy,2000-09-30,7,33.0
2405,Ludacris,What's Your Fantasy,2000-09-30,8,32.0
2722,Ludacris,What's Your Fantasy,2000-09-30,9,30.0
3039,Ludacris,What's Your Fantasy,2000-09-30,10,25.0
3356,Ludacris,What's Your Fantasy,2000-09-30,11,22.0
3673,Ludacris,What's Your Fantasy,2000-09-30,12,21.0
3990,Ludacris,What's Your Fantasy,2000-09-30,13,24.0
4307,Ludacris,What's Your Fantasy,2000-09-30,14,24.0
4624,Ludacris,What's Your Fantasy,2000-09-30,15,24.0
4941,Ludacris,What's Your Fantasy,2000-09-30,16,27.0
5258,Ludacris,What's Your Fantasy,2000-09-30,17,25.0
5575,Ludacris,What's Your Fantasy,2000-09-30,18,34.0
5892,Ludacris,What's Your Fantasy,2000-09-30,19,32.0
6209,Ludacris,What's Your Fantasy,2000-09-30,20,35.0
6526,Ludacris,What's Your Fantasy,2000-09-30,21,41.0
6843,Ludacris,What's Your Fantasy,2000-09-30,22,47.0
187,M2M,Don't Say You Love M...,1999-11-20,1,72.0
504,M2M,Don't Say You Love M...,1999-11-20,2,53.0
821,M2M,Don't Say You Love M...,1999-11-20,3,62.0
1138,M2M,Don't Say You Love M...,1999-11-20,4,46.0
1455,M2M,Don't Say You Love M...,1999-11-20,5,54.0
1772,M2M,Don't Say You Love M...,1999-11-20,6,44.0
2089,M2M,Don't Say You Love M...,1999-11-20,7,44.0
2406,M2M,Don't Say You Love M...,1999-11-20,8,21.0
2723,M2M,Don't Say You Love M...,1999-11-20,9,64.0
3040,M2M,Don't Say You Love M...,1999-11-20,10,92.0
3357,M2M,Don't Say You Love M...,1999-11-20,11,98.0
3674,M2M,Don't Say You Love M...,1999-11-20,12,98.0
188,M2M,Mirror Mirror,2000-04-01,1,87.0
505,M2M,Mirror Mirror,2000-04-01,2,87.0
822,M2M,Mirror Mirror,2000-04-01,3,94.0
1139,M2M,Mirror Mirror,2000-04-01,4,91.0
1456,M2M,Mirror Mirror,2000-04-01,5,75.0
1773,M2M,Mirror Mirror,2000-04-01,6,68.0
2090,M2M,Mirror Mirror,2000-04-01,7,65.0
2407,M2M,Mirror Mirror,2000-04-01,8,86.0
2724,M2M,Mirror Mirror,2000-04-01,9,62.0
3041,M2M,Mirror Mirror,2000-04-01,10,70.0
3358,M2M,Mirror Mirror,2000-04-01,11,74.0
3675,M2M,Mirror Mirror,2000-04-01,12,70.0
3992,M2M,Mirror Mirror,2000-04-01,13,70.0
4309,M2M,Mirror Mirror,2000-04-01,14,80.0
4626,M2M,Mirror Mirror,2000-04-01,15,82.0
4943,M2M,Mirror Mirror,2000-04-01,16,87.0
5260,M2M,Mirror Mirror,2000-04-01,17,90.0
5577,M2M,Mirror Mirror,2000-04-01,18,96.0
189,Madison Avenue,Don't Call Me Baby,2000-07-08,1,98.0
506,Madison Avenue,Don't Call Me Baby,2000-07-08,2,96.0
823,Madison Avenue,Don't Call Me Baby,2000-07-08,3,93.0
1140,Madison Avenue,Don't Call Me Baby,2000-07-08,4,93.0
1457,Madison Avenue,Don't Call Me Baby,2000-07-08,5,93.0
1774,Madison Avenue,Don't Call Me Baby,2000-07-08,6,92.0
2091,Madison Avenue,Don't Call Me Baby,2000-07-08,7,92.0
2408,Madison Avenue,Don't Call Me Baby,2000-07-08,8,92.0
2725,Madison Avenue,Don't Call Me Baby,2000-07-08,9,90.0
3042,Madison Avenue,Don't Call Me Baby,2000-07-08,10,92.0
3359,Madison Avenue,Don't Call Me Baby,2000-07-08,11,88.0
3676,Madison Avenue,Don't Call Me Baby,2000-07-08,12,88.0
3993,Madison Avenue,Don't Call Me Baby,2000-07-08,13,88.0
4310,Madison Avenue,Don't Call Me Baby,2000-07-08,14,95.0
4627,Madison Avenue,Don't Call Me Baby,2000-07-08,15,93.0
4944,Madison Avenue,Don't Call Me Baby,2000-07-08,16,98.0
5261,Madison Avenue,Don't Call Me Baby,2000-07-08,17,93.0
5578,Madison Avenue,Don't Call Me Baby,2000-07-08,18,92.0
5895,Madison Avenue,Don't Call Me Baby,2000-07-08,19,90.0
6212,Madison Avenue,Don't Call Me Baby,2000-07-08,20,97.0
190,Madonna,American Pie,2000-02-19,1,43.0
507,Madonna,American Pie,2000-02-19,2,35.0
824,Madonna,American Pie,2000-02-19,3,29.0
1141,Madonna,American Pie,2000-02-19,4,29.0
1458,Madonna,American Pie,2000-02-19,5,33.0
1775,Madonna,American Pie,2000-02-19,6,32.0
2092,Madonna,American Pie,2000-02-19,7,40.0
2409,Madonna,American Pie,2000-02-19,8,58.0
2726,Madonna,American Pie,2000-02-19,9,88.0
191,Madonna,Music,2000-08-12,1,41.0
508,Madonna,Music,2000-08-12,2,23.0
825,Madonna,Music,2000-08-12,3,18.0
1142,Madonna,Music,2000-08-12,4,14.0
1459,Madonna,Music,2000-08-12,5,2.0
1776,Madonna,Music,2000-08-12,6,1.0
2093,Madonna,Music,2000-08-12,7,1.0
2410,Madonna,Music,2000-08-12,8,1.0
2727,Madonna,Music,2000-08-12,9,1.0
3044,Madonna,Music,2000-08-12,10,2.0
3361,Madonna,Music,2000-08-12,11,2.0
3678,Madonna,Music,2000-08-12,12,2.0
3995,Madonna,Music,2000-08-12,13,2.0
4312,Madonna,Music,2000-08-12,14,2.0
4629,Madonna,Music,2000-08-12,15,4.0
4946,Madonna,Music,2000-08-12,16,8.0
5263,Madonna,Music,2000-08-12,17,11.0
5580,Madonna,Music,2000-08-12,18,16.0
5897,Madonna,Music,2000-08-12,19,20.0
6214,Madonna,Music,2000-08-12,20,25.0
6531,Madonna,Music,2000-08-12,21,27.0
6848,Madonna,Music,2000-08-12,22,27.0
7165,Madonna,Music,2000-08-12,23,29.0
7482,Madonna,Music,2000-08-12,24,44.0
192,"Martin, Ricky",Private Emotion,2000-03-11,1,76.0
509,"Martin, Ricky",Private Emotion,2000-03-11,2,67.0
826,"Martin, Ricky",Private Emotion,2000-03-11,3,71.0
1143,"Martin, Ricky",Private Emotion,2000-03-11,4,78.0
1460,"Martin, Ricky",Private Emotion,2000-03-11,5,89.0
193,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,1,74.0
510,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,2,66.0
827,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,3,52.0
1144,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,4,39.0
1461,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,5,39.0
1778,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,6,39.0
2095,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,7,39.0
2412,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,8,46.0
2729,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,9,47.0
3046,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,10,54.0
3363,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,11,91.0
3680,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,12,28.0
3997,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,13,22.0
4314,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,14,33.0
4631,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,15,46.0
4948,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,16,70.0
5265,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,17,87.0
5582,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,18,93.0
194,"Martin, Ricky",She Bangs,2000-10-07,1,38.0
511,"Martin, Ricky",She Bangs,2000-10-07,2,28.0
828,"Martin, Ricky",She Bangs,2000-10-07,3,21.0
1145,"Martin, Ricky",She Bangs,2000-10-07,4,21.0
1462,"Martin, Ricky",She Bangs,2000-10-07,5,18.0
1779,"Martin, Ricky",She Bangs,2000-10-07,6,16.0
2096,"Martin, Ricky",She Bangs,2000-10-07,7,13.0
2413,"Martin, Ricky",She Bangs,2000-10-07,8,13.0
2730,"Martin, Ricky",She Bangs,2000-10-07,9,12.0
3047,"Martin, Ricky",She Bangs,2000-10-07,10,20.0
3364,"Martin, Ricky",She Bangs,2000-10-07,11,22.0
3681,"Martin, Ricky",She Bangs,2000-10-07,12,29.0
3998,"Martin, Ricky",She Bangs,2000-10-07,13,43.0
4315,"Martin, Ricky",She Bangs,2000-10-07,14,54.0
4632,"Martin, Ricky",She Bangs,2000-10-07,15,55.0
4949,"Martin, Ricky",She Bangs,2000-10-07,16,73.0
5266,"Martin, Ricky",She Bangs,2000-10-07,17,92.0
5583,"Martin, Ricky",She Bangs,2000-10-07,18,100.0
195,Mary Mary,Shackles (Praise You...,2000-03-25,1,90.0
512,Mary Mary,Shackles (Praise You...,2000-03-25,2,76.0
829,Mary Mary,Shackles (Praise You...,2000-03-25,3,72.0
1146,Mary Mary,Shackles (Praise You...,2000-03-25,4,54.0
1463,Mary Mary,Shackles (Praise You...,2000-03-25,5,43.0
1780,Mary Mary,Shackles (Praise You...,2000-03-25,6,37.0
2097,Mary Mary,Shackles (Praise You...,2000-03-25,7,34.0
2414,Mary Mary,Shackles (Praise You...,2000-03-25,8,28.0
2731,Mary Mary,Shackles (Praise You...,2000-03-25,9,33.0
3048,Mary Mary,Shackles (Praise You...,2000-03-25,10,30.0
3365,Mary Mary,Shackles (Praise You...,2000-03-25,11,31.0
3682,Mary Mary,Shackles (Praise You...,2000-03-25,12,39.0
3999,Mary Mary,Shackles (Praise You...,2000-03-25,13,43.0
4316,Mary Mary,Shackles (Praise You...,2000-03-25,14,53.0
4633,Mary Mary,Shackles (Praise You...,2000-03-25,15,60.0
4950,Mary Mary,Shackles (Praise You...,2000-03-25,16,70.0
5267,Mary Mary,Shackles (Praise You...,2000-03-25,17,71.0
5584,Mary Mary,Shackles (Praise You...,2000-03-25,18,76.0
5901,Mary Mary,Shackles (Praise You...,2000-03-25,19,84.0
6218,Mary Mary,Shackles (Praise You...,2000-03-25,20,94.0
196,Master P,Souljas,2000-11-18,1,98.0
197,"McBride, Martina",Love's The Only Hous...,2000-02-05,1,79.0
514,"McBride, Martina",Love's The Only Hous...,2000-02-05,2,69.0
831,"McBride, Martina",Love's The Only Hous...,2000-02-05,3,65.0
1148,"McBride, Martina",Love's The Only Hous...,2000-02-05,4,58.0
1465,"McBride, Martina",Love's The Only Hous...,2000-02-05,5,53.0
1782,"McBride, Martina",Love's The Only Hous...,2000-02-05,6,52.0
2099,"McBride, Martina",Love's The Only Hous...,2000-02-05,7,52.0
2416,"McBride, Martina",Love's The Only Hous...,2000-02-05,8,48.0
2733,"McBride, Martina",Love's The Only Hous...,2000-02-05,9,45.0
3050,"McBride, Martina",Love's The Only Hous...,2000-02-05,10,43.0
3367,"McBride, Martina",Love's The Only Hous...,2000-02-05,11,42.0
3684,"McBride, Martina",Love's The Only Hous...,2000-02-05,12,42.0
4001,"McBride, Martina",Love's The Only Hous...,2000-02-05,13,50.0
4318,"McBride, Martina",Love's The Only Hous...,2000-02-05,14,60.0
4635,"McBride, Martina",Love's The Only Hous...,2000-02-05,15,64.0
4952,"McBride, Martina",Love's The Only Hous...,2000-02-05,16,75.0
5269,"McBride, Martina",Love's The Only Hous...,2000-02-05,17,91.0
5586,"McBride, Martina",Love's The Only Hous...,2000-02-05,18,93.0
5903,"McBride, Martina",Love's The Only Hous...,2000-02-05,19,92.0
6220,"McBride, Martina",Love's The Only Hous...,2000-02-05,20,90.0
198,"McBride, Martina",There You Are,2000-09-09,1,79.0
515,"McBride, Martina",There You Are,2000-09-09,2,75.0
832,"McBride, Martina",There You Are,2000-09-09,3,75.0
1149,"McBride, Martina",There You Are,2000-09-09,4,75.0
1466,"McBride, Martina",There You Are,2000-09-09,5,73.0
1783,"McBride, Martina",There You Are,2000-09-09,6,64.0
2100,"McBride, Martina",There You Are,2000-09-09,7,60.0
2417,"McBride, Martina",There You Are,2000-09-09,8,60.0
2734,"McBride, Martina",There You Are,2000-09-09,9,60.0
3051,"McBride, Martina",There You Are,2000-09-09,10,63.0
3368,"McBride, Martina",There You Are,2000-09-09,11,63.0
3685,"McBride, Martina",There You Are,2000-09-09,12,82.0
4002,"McBride, Martina",There You Are,2000-09-09,13,92.0
199,"McEntire, Reba",I'll Be,2000-05-13,1,89.0
516,"McEntire, Reba",I'll Be,2000-05-13,2,79.0
833,"McEntire, Reba",I'll Be,2000-05-13,3,79.0
1150,"McEntire, Reba",I'll Be,2000-05-13,4,72.0
1467,"McEntire, Reba",I'll Be,2000-05-13,5,69.0
1784,"McEntire, Reba",I'll Be,2000-05-13,6,64.0
2101,"McEntire, Reba",I'll Be,2000-05-13,7,61.0
2418,"McEntire, Reba",I'll Be,2000-05-13,8,57.0
2735,"McEntire, Reba",I'll Be,2000-05-13,9,55.0
3052,"McEntire, Reba",I'll Be,2000-05-13,10,55.0
3369,"McEntire, Reba",I'll Be,2000-05-13,11,52.0
3686,"McEntire, Reba",I'll Be,2000-05-13,12,51.0
4003,"McEntire, Reba",I'll Be,2000-05-13,13,53.0
4320,"McEntire, Reba",I'll Be,2000-05-13,14,60.0
4637,"McEntire, Reba",I'll Be,2000-05-13,15,81.0
4954,"McEntire, Reba",I'll Be,2000-05-13,16,84.0
5271,"McEntire, Reba",I'll Be,2000-05-13,17,93.0
5588,"McEntire, Reba",I'll Be,2000-05-13,18,91.0
5905,"McEntire, Reba",I'll Be,2000-05-13,19,94.0
6222,"McEntire, Reba",I'll Be,2000-05-13,20,100.0
200,"McEntire, Reba",What Do You Say,1999-10-30,1,88.0
517,"McEntire, Reba",What Do You Say,1999-10-30,2,76.0
834,"McEntire, Reba",What Do You Say,1999-10-30,3,71.0
1151,"McEntire, Reba",What Do You Say,1999-10-30,4,71.0
1468,"McEntire, Reba",What Do You Say,1999-10-30,5,69.0
1785,"McEntire, Reba",What Do You Say,1999-10-30,6,63.0
2102,"McEntire, Reba",What Do You Say,1999-10-30,7,56.0
2419,"McEntire, Reba",What Do You Say,1999-10-30,8,51.0
2736,"McEntire, Reba",What Do You Say,1999-10-30,9,46.0
3053,"McEntire, Reba",What Do You Say,1999-10-30,10,46.0
3370,"McEntire, Reba",What Do You Say,1999-10-30,11,53.0
3687,"McEntire, Reba",What Do You Say,1999-10-30,12,43.0
4004,"McEntire, Reba",What Do You Say,1999-10-30,13,33.0
4321,"McEntire, Reba",What Do You Say,1999-10-30,14,31.0
4638,"McEntire, Reba",What Do You Say,1999-10-30,15,34.0
4955,"McEntire, Reba",What Do You Say,1999-10-30,16,41.0
5272,"McEntire, Reba",What Do You Say,1999-10-30,17,50.0
5589,"McEntire, Reba",What Do You Say,1999-10-30,18,60.0
5906,"McEntire, Reba",What Do You Say,1999-10-30,19,68.0
6223,"McEntire, Reba",What Do You Say,1999-10-30,20,71.0
201,"McGraw, Tim",My Best Friend,1999-11-27,1,85.0
518,"McGraw, Tim",My Best Friend,1999-11-27,2,76.0
835,"McGraw, Tim",My Best Friend,1999-11-27,3,71.0
1152,"McGraw, Tim",My Best Friend,1999-11-27,4,64.0
1469,"McGraw, Tim",My Best Friend,1999-11-27,5,54.0
1786,"McGraw, Tim",My Best Friend,1999-11-27,6,54.0
2103,"McGraw, Tim",My Best Friend,1999-11-27,7,55.0
2420,"McGraw, Tim",My Best Friend,1999-11-27,8,46.0
2737,"McGraw, Tim",My Best Friend,1999-11-27,9,38.0
3054,"McGraw, Tim",My Best Friend,1999-11-27,10,29.0
3371,"McGraw, Tim",My Best Friend,1999-11-27,11,29.0
3688,"McGraw, Tim",My Best Friend,1999-11-27,12,33.0
4005,"McGraw, Tim",My Best Friend,1999-11-27,13,32.0
4322,"McGraw, Tim",My Best Friend,1999-11-27,14,31.0
4639,"McGraw, Tim",My Best Friend,1999-11-27,15,36.0
4956,"McGraw, Tim",My Best Friend,1999-11-27,16,38.0
5273,"McGraw, Tim",My Best Friend,1999-11-27,17,39.0
5590,"McGraw, Tim",My Best Friend,1999-11-27,18,41.0
5907,"McGraw, Tim",My Best Friend,1999-11-27,19,46.0
6224,"McGraw, Tim",My Best Friend,1999-11-27,20,49.0
6541,"McGraw, Tim",My Best Friend,1999-11-27,21,48.0
202,"McGraw, Tim",My Next Thirty Years,2000-10-21,1,73.0
519,"McGraw, Tim",My Next Thirty Years,2000-10-21,2,62.0
836,"McGraw, Tim",My Next Thirty Years,2000-10-21,3,56.0
1153,"McGraw, Tim",My Next Thirty Years,2000-10-21,4,52.0
1470,"McGraw, Tim",My Next Thirty Years,2000-10-21,5,46.0
1787,"McGraw, Tim",My Next Thirty Years,2000-10-21,6,40.0
2104,"McGraw, Tim",My Next Thirty Years,2000-10-21,7,36.0
2421,"McGraw, Tim",My Next Thirty Years,2000-10-21,8,31.0
2738,"McGraw, Tim",My Next Thirty Years,2000-10-21,9,27.0
3055,"McGraw, Tim",My Next Thirty Years,2000-10-21,10,27.0
3372,"McGraw, Tim",My Next Thirty Years,2000-10-21,11,28.0
3689,"McGraw, Tim",My Next Thirty Years,2000-10-21,12,40.0
4006,"McGraw, Tim",My Next Thirty Years,2000-10-21,13,33.0
